Pais;Provincia;Pontos;Preco
FR       ;Bordeaux         ;88;25
FR       ;Bordeaux         ;88;
FR       ;Burgundy         ;88;55
FR       ;Bordeaux         ;88;
FR       ;Bordeaux         ;91;
FR       ;Bordeaux         ;91;
FR       ;Bordeaux         ;91;
FR       ;Loire Valley     ;88;25
FR       ;Loire Valley     ;88;
FR       ;Provence         ;87;16
FR       ;France Other     ;87;12
FR       ;France Other     ;87;9
FR       ;Provence         ;87;14
FR       ;Bordeaux         ;83;
FR       ;Bordeaux         ;83;16
FR       ;Bordeaux         ;83;25
FR       ;Bordeaux         ;83;12
FR       ;Bordeaux         ;84;
FR       ;Bordeaux         ;84;14
FR       ;Bordeaux         ;84;14
FR       ;Bordeaux         ;84;14
FR       ;Bordeaux         ;84;12
FR       ;Champagne        ;84;
FR       ;Burgundy         ;87;30
FR       ;Burgundy         ;86;34
FR       ;Loire Valley     ;91;30
FR       ;Burgundy         ;87;58
FR       ;Alsace           ;87;
FR       ;Alsace           ;87;
FR       ;Alsace           ;87;
FR       ;Bordeaux         ;88;
FR       ;Burgundy         ;87;
FR       ;Burgundy         ;87;17
FR       ;Rhône Valley     ;87;30
FR       ;Rhône Valley     ;87;12
FR       ;France Other     ;86;20
FR       ;Loire Valley     ;86;13
FR       ;Loire Valley     ;86;17
FR       ;Loire Valley     ;86;27
FR       ;France Other     ;86;12
FR       ;Loire Valley     ;86;26
FR       ;Bordeaux         ;86;
FR       ;Bordeaux         ;86;32
FR       ;Bordeaux         ;86;19
FR       ;Bordeaux         ;86;20
FR       ;Bordeaux         ;86;
FR       ;Bordeaux         ;86;19
FR       ;Bordeaux         ;86;14
FR       ;Bordeaux         ;86;24
FR       ;Alsace           ;91;29
FR       ;Alsace           ;91;18
FR       ;Alsace           ;91;18
FR       ;Bordeaux         ;83;
FR       ;Bordeaux         ;83;14
FR       ;Bordeaux         ;83;
FR       ;Southwest France ;86;12
FR       ;Burgundy         ;86;
FR       ;Burgundy         ;92;
FR       ;Burgundy         ;92;103
FR       ;Burgundy         ;92;99
FR       ;Burgundy         ;92;49
FR       ;Burgundy         ;92;68
FR       ;Burgundy         ;85;15
FR       ;Beaujolais       ;87;
FR       ;Beaujolais       ;87;
FR       ;Champagne        ;92;52
FR       ;Champagne        ;92;80
FR       ;Southwest France ;92;190
FR       ;Beaujolais       ;88;30
FR       ;Beaujolais       ;88;19
FR       ;Beaujolais       ;87;20
FR       ;Beaujolais       ;87;13
FR       ;Beaujolais       ;87;19
FR       ;Beaujolais       ;87;15
FR       ;Champagne        ;87;
FR       ;Bordeaux         ;87;15
FR       ;Champagne        ;87;50
FR       ;Burgundy         ;90;49
FR       ;Languedoc-Roussil;88;12
FR       ;Languedoc-Roussil;88;18
FR       ;Bordeaux         ;88;16
FR       ;Bordeaux         ;88;14
FR       ;Bordeaux         ;88;18
FR       ;Bordeaux         ;88;16
FR       ;Bordeaux         ;88;15
FR       ;Rhône Valley     ;89;39
FR       ;Alsace           ;88;20
FR       ;Burgundy         ;90;30
FR       ;Beaujolais       ;91;20
FR       ;Southwest France ;91;150
FR       ;Rhône Valley     ;91;45
FR       ;Burgundy         ;92;29
FR       ;Burgundy         ;94;
FR       ;Burgundy         ;94;46
FR       ;Burgundy         ;94;80
FR       ;Burgundy         ;94;
FR       ;Beaujolais       ;89;14
FR       ;Beaujolais       ;89;18
FR       ;Rhône Valley     ;89;30
FR       ;Burgundy         ;94;90
FR       ;Burgundy         ;94;45
FR       ;Burgundy         ;94;106
FR       ;Burgundy         ;94;124
FR       ;Burgundy         ;94;55
FR       ;Bordeaux         ;85;17
FR       ;Bordeaux         ;85;
FR       ;Bordeaux         ;85;
FR       ;Alsace           ;91;25
FR       ;Alsace           ;93;45
FR       ;Southwest France ;90;27
FR       ;Burgundy         ;92;120
FR       ;Bordeaux         ;96;
FR       ;Bordeaux         ;96;
FR       ;Bordeaux         ;95;125
FR       ;Bordeaux         ;95;
FR       ;Bordeaux         ;84;15
FR       ;Bordeaux         ;84;11
FR       ;Bordeaux         ;84;26
FR       ;Burgundy         ;89;55
FR       ;Provence         ;84;
FR       ;Provence         ;91;16
FR       ;Provence         ;91;30
FR       ;Provence         ;91;18
FR       ;Burgundy         ;91;29
FR       ;Burgundy         ;91;65
FR       ;Burgundy         ;93;175
FR       ;Southwest France ;84;
FR       ;Provence         ;89;14
FR       ;Provence         ;89;16
FR       ;Provence         ;89;
FR       ;Provence         ;89;45
FR       ;Rhône Valley     ;89;13
FR       ;Bordeaux         ;91;
FR       ;Bordeaux         ;91;45
FR       ;Bordeaux         ;91;
FR       ;Bordeaux         ;91;
FR       ;Bordeaux         ;91;
FR       ;Burgundy         ;88;35
FR       ;Beaujolais       ;88;45
FR       ;Burgundy         ;88;25
FR       ;Beaujolais       ;88;19
FR       ;Burgundy         ;94;236
FR       ;Burgundy         ;94;149
FR       ;Burgundy         ;91;85
FR       ;Burgundy         ;91;100
FR       ;Provence         ;91;18
FR       ;Burgundy         ;91;45
FR       ;Burgundy         ;91;37
FR       ;Alsace           ;87;17
FR       ;Alsace           ;87;21
FR       ;Alsace           ;87;17
FR       ;Provence         ;87;16
FR       ;Provence         ;87;17
FR       ;Loire Valley     ;86;19
FR       ;Loire Valley     ;86;14
FR       ;Burgundy         ;92;
FR       ;Burgundy         ;92;54
FR       ;Burgundy         ;92;46
FR       ;Rhône Valley     ;90;75
FR       ;Rhône Valley     ;90;17
FR       ;Southwest France ;88;14
FR       ;Provence         ;88;20
FR       ;Provence         ;88;20
FR       ;Loire Valley     ;91;28
FR       ;Loire Valley     ;91;20
FR       ;Bordeaux         ;92;
FR       ;Champagne        ;90;55
FR       ;Bordeaux         ;90;
FR       ;Southwest France ;96;115
FR       ;Southwest France ;94;60
FR       ;Rhône Valley     ;90;
FR       ;Rhône Valley     ;90;28
FR       ;Bordeaux         ;87;13
FR       ;France Other     ;87;21
FR       ;Bordeaux         ;87;25
FR       ;Bordeaux         ;93;
FR       ;Bordeaux         ;93;
FR       ;Bordeaux         ;93;
FR       ;Bordeaux         ;92;75
FR       ;Burgundy         ;92;32
FR       ;Burgundy         ;92;77
FR       ;Loire Valley     ;92;73
FR       ;Provence         ;94;36
FR       ;Provence         ;93;65
FR       ;Loire Valley     ;86;16
FR       ;France Other     ;86;12
FR       ;Bordeaux         ;87;
FR       ;Loire Valley     ;91;42
FR       ;Loire Valley     ;91;
FR       ;Languedoc-Roussil;87;14
FR       ;Alsace           ;87;18
FR       ;Southwest France ;87;17
FR       ;Languedoc-Roussil;87;20
FR       ;Southwest France ;87;17
FR       ;Alsace           ;87;22
FR       ;Beaujolais       ;87;17
FR       ;Provence         ;88;19
FR       ;Burgundy         ;90;29
FR       ;Bordeaux         ;87;13
FR       ;France Other     ;85;15
FR       ;Burgundy         ;85;24
FR       ;Burgundy         ;85;14
FR       ;Alsace           ;85;18
FR       ;Bordeaux         ;90;25
FR       ;Bordeaux         ;89;26
FR       ;Southwest France ;85;
FR       ;Languedoc-Roussil;85;15
FR       ;Southwest France ;85;12
FR       ;Bordeaux         ;87;22
FR       ;Bordeaux         ;87;17
FR       ;Bordeaux         ;87;33
FR       ;Burgundy         ;93;46
FR       ;Beaujolais       ;93;20
FR       ;Burgundy         ;93;65
FR       ;Burgundy         ;93;44
FR       ;Burgundy         ;93;109
FR       ;Burgundy         ;93;56
FR       ;France Other     ;84;14
FR       ;Bordeaux         ;84;
FR       ;Southwest France ;84;13
FR       ;Rhône Valley     ;83;21
FR       ;Alsace           ;86;20
FR       ;Burgundy         ;86;19
FR       ;Alsace           ;86;18
FR       ;Bordeaux         ;92;124
FR       ;Rhône Valley     ;92;166
FR       ;Rhône Valley     ;84;13
FR       ;Provence         ;83;
FR       ;Provence         ;83;
FR       ;Burgundy         ;81;
FR       ;Burgundy         ;96;450
FR       ;Alsace           ;90;18
FR       ;Burgundy         ;83;22
FR       ;Alsace           ;90;32
FR       ;Alsace           ;90;
FR       ;Alsace           ;90;50
FR       ;Loire Valley     ;90;30
FR       ;Burgundy         ;95;160
FR       ;Burgundy         ;95;303
FR       ;Burgundy         ;95;
FR       ;Rhône Valley     ;94;68
FR       ;Southwest France ;90;40
FR       ;Burgundy         ;92;127
FR       ;Burgundy         ;92;124
FR       ;Bordeaux         ;91;39
FR       ;Bordeaux         ;91;52
FR       ;Bordeaux         ;91;60
FR       ;Bordeaux         ;91;25
FR       ;Bordeaux         ;91;
FR       ;Alsace           ;87;
FR       ;Burgundy         ;86;16
FR       ;Bordeaux         ;88;30
FR       ;Bordeaux         ;88;32
FR       ;Bordeaux         ;88;17
FR       ;Bordeaux         ;88;35
FR       ;Bordeaux         ;88;27
FR       ;Bordeaux         ;88;30
FR       ;Loire Valley     ;88;23
FR       ;Rhône Valley     ;88;37
FR       ;Rhône Valley     ;88;30
FR       ;Burgundy         ;88;40
FR       ;Bordeaux         ;90;30
FR       ;France Other     ;87;
FR       ;Bordeaux         ;89;20
FR       ;Loire Valley     ;89;50
FR       ;Bordeaux         ;89;18
FR       ;Champagne        ;89;61
FR       ;Burgundy         ;91;75
FR       ;Burgundy         ;91;34
FR       ;France Other     ;87;26
FR       ;France Other     ;85;13
FR       ;France Other     ;84;11
FR       ;France Other     ;84;
FR       ;France Other     ;84;6
FR       ;Provence         ;84;18
FR       ;France Other     ;84;5
FR       ;Provence         ;84;16
FR       ;Alsace           ;87;
FR       ;Burgundy         ;87;24
FR       ;Burgundy         ;87;35
FR       ;Burgundy         ;88;33
FR       ;Burgundy         ;88;30
FR       ;Burgundy         ;88;30
FR       ;Bordeaux         ;90;30
FR       ;Provence         ;90;27
FR       ;Provence         ;90;14
FR       ;Burgundy         ;96;130
FR       ;Bordeaux         ;96;200
FR       ;Burgundy         ;95;115
FR       ;Bordeaux         ;94;
FR       ;Champagne        ;89;57
FR       ;Alsace           ;85;
FR       ;Loire Valley     ;89;
FR       ;Bordeaux         ;89;
FR       ;Bordeaux         ;89;
FR       ;Loire Valley     ;89;24
FR       ;Alsace           ;91;53
FR       ;Alsace           ;91;59
FR       ;Burgundy         ;90;70
FR       ;Burgundy         ;90;76
FR       ;Alsace           ;85;28
FR       ;Alsace           ;85;29
FR       ;Alsace           ;85;19
FR       ;Alsace           ;85;26
FR       ;Alsace           ;85;32
FR       ;Alsace           ;85;21
FR       ;Alsace           ;85;18
FR       ;Burgundy         ;93;107
FR       ;Burgundy         ;93;
FR       ;Burgundy         ;93;80
FR       ;Burgundy         ;93;
FR       ;Burgundy         ;93;179
FR       ;Burgundy         ;93;72
FR       ;Burgundy         ;93;70
FR       ;Rhône Valley     ;89;16
FR       ;Southwest France ;89;14
FR       ;Rhône Valley     ;91;30
FR       ;Bordeaux         ;91;21
FR       ;Loire Valley     ;89;20
FR       ;Loire Valley     ;89;16
FR       ;Bordeaux         ;100;848
FR       ;Bordeaux         ;97;210
FR       ;Bordeaux         ;97;
FR       ;Bordeaux         ;97;90
FR       ;Bordeaux         ;97;135
FR       ;Languedoc-Roussil;86;23
FR       ;Languedoc-Roussil;86;24
FR       ;Provence         ;90;
FR       ;Burgundy         ;90;50
FR       ;Provence         ;90;
FR       ;Bordeaux         ;88;15
FR       ;Bordeaux         ;88;23
FR       ;Bordeaux         ;88;15
FR       ;Bordeaux         ;88;20
FR       ;Bordeaux         ;88;18
FR       ;Champagne        ;87;52
FR       ;Loire Valley     ;85;
FR       ;Alsace           ;85;22
FR       ;Champagne        ;90;
FR       ;Bordeaux         ;90;
FR       ;Champagne        ;90;95
FR       ;France Other     ;85;10
FR       ;Rhône Valley     ;86;17
FR       ;Burgundy         ;86;22
FR       ;Rhône Valley     ;86;11
FR       ;France Other     ;86;13
FR       ;Bordeaux         ;89;48
FR       ;Bordeaux         ;88;16
FR       ;Alsace           ;88;20
FR       ;Alsace           ;88;18
FR       ;Alsace           ;88;15
FR       ;Alsace           ;88;36
FR       ;Rhône Valley     ;87;15
FR       ;Loire Valley     ;82;13
FR       ;Provence         ;91;
FR       ;Burgundy         ;86;
FR       ;Burgundy         ;86;
FR       ;Burgundy         ;86;
FR       ;Alsace           ;80;20
FR       ;Burgundy         ;84;
FR       ;Burgundy         ;83;
FR       ;Burgundy         ;83;
FR       ;Burgundy         ;91;
FR       ;Burgundy         ;91;90
FR       ;Alsace           ;89;20
FR       ;Burgundy         ;89;36
FR       ;Rhône Valley     ;87;39
FR       ;Southwest France ;84;12
FR       ;Southwest France ;84;14
FR       ;Southwest France ;84;11
FR       ;Bordeaux         ;90;45
FR       ;Bordeaux         ;90;
FR       ;Bordeaux         ;90;
FR       ;Bordeaux         ;90;130
FR       ;Alsace           ;90;28
FR       ;Alsace           ;90;16
FR       ;Burgundy         ;89;37
FR       ;Burgundy         ;89;83
FR       ;Burgundy         ;94;
FR       ;Burgundy         ;94;
FR       ;Burgundy         ;94;100
FR       ;Burgundy         ;93;
FR       ;Burgundy         ;93;65
FR       ;Burgundy         ;92;105
FR       ;Burgundy         ;92;
FR       ;Burgundy         ;92;85
FR       ;Burgundy         ;92;82
FR       ;Rhône Valley     ;91;14
FR       ;Southwest France ;91;18
FR       ;Bordeaux         ;89;14
FR       ;Loire Valley     ;89;25
FR       ;Loire Valley     ;89;
FR       ;Champagne        ;91;59
FR       ;Bordeaux         ;91;30
FR       ;Champagne        ;91;57
FR       ;Provence         ;85;12
FR       ;Southwest France ;85;12
FR       ;Southwest France ;85;10
FR       ;Southwest France ;85;
FR       ;Provence         ;84;10
FR       ;Southwest France ;84;12
FR       ;Bordeaux         ;93;25
FR       ;Bordeaux         ;93;91
FR       ;Bordeaux         ;93;55
FR       ;Burgundy         ;89;
FR       ;Champagne        ;89;
FR       ;Burgundy         ;89;
FR       ;Champagne        ;89;65
FR       ;Bordeaux         ;87;25
FR       ;Bordeaux         ;83;25
FR       ;Bordeaux         ;83;
FR       ;Bordeaux         ;82;45
FR       ;Bordeaux         ;82;20
FR       ;Bordeaux         ;83;12
FR       ;Burgundy         ;92;65
FR       ;Burgundy         ;91;115
FR       ;Burgundy         ;91;85
FR       ;Burgundy         ;91;59
FR       ;Burgundy         ;91;
FR       ;Southwest France ;90;16
FR       ;Southwest France ;90;43
FR       ;Burgundy         ;90;22
FR       ;Burgundy         ;90;35
FR       ;Burgundy         ;90;35
FR       ;Burgundy         ;90;80
FR       ;Burgundy         ;90;33
FR       ;Beaujolais       ;94;21
FR       ;Beaujolais       ;93;25
FR       ;Beaujolais       ;93;18
FR       ;Beaujolais       ;93;80
FR       ;Bordeaux         ;84;
FR       ;Champagne        ;88;140
FR       ;Bordeaux         ;90;20
FR       ;Provence         ;90;35
FR       ;Bordeaux         ;90;
FR       ;Champagne        ;93;
FR       ;Champagne        ;93;130
FR       ;Alsace           ;93;29
FR       ;Beaujolais       ;93;51
FR       ;Champagne        ;93;100
FR       ;Burgundy         ;88;36
FR       ;Alsace           ;90;21
FR       ;Bordeaux         ;90;40
FR       ;Bordeaux         ;90;
FR       ;Bordeaux         ;95;120
FR       ;Bordeaux         ;95;450
FR       ;Bordeaux         ;94;160
FR       ;Burgundy         ;90;80
FR       ;Burgundy         ;90;60
FR       ;Burgundy         ;90;80
FR       ;Beaujolais       ;85;12
FR       ;Burgundy         ;85;
FR       ;Burgundy         ;85;
FR       ;Burgundy         ;89;
FR       ;Burgundy         ;89;18
FR       ;Champagne        ;92;73
FR       ;France Other     ;86;20
FR       ;Loire Valley     ;86;
FR       ;Loire Valley     ;86;
FR       ;Rhône Valley     ;86;15
FR       ;Alsace           ;90;14
FR       ;Alsace           ;89;19
FR       ;Alsace           ;89;25
FR       ;Alsace           ;89;13
FR       ;Burgundy         ;94;
FR       ;Burgundy         ;94;75
FR       ;Burgundy         ;90;24
FR       ;Burgundy         ;90;
FR       ;Southwest France ;84;9
FR       ;Beaujolais       ;84;15
FR       ;Provence         ;86;15
FR       ;Southwest France ;86;13
FR       ;Bordeaux         ;88;
FR       ;Bordeaux         ;88;17
FR       ;Bordeaux         ;88;20
FR       ;Alsace           ;88;16
FR       ;Bordeaux         ;88;13
FR       ;Alsace           ;93;
FR       ;Southwest France ;93;75
FR       ;Southwest France ;93;44
FR       ;Alsace           ;93;47
FR       ;Alsace           ;93;60
FR       ;Southwest France ;93;45
FR       ;Alsace           ;89;26
FR       ;Alsace           ;89;30
FR       ;Alsace           ;89;20
FR       ;Languedoc-Roussil;89;26
FR       ;Southwest France ;89;34
FR       ;Beaujolais       ;89;14
FR       ;Alsace           ;89;19
FR       ;Loire Valley     ;89;27
FR       ;Southwest France ;87;
FR       ;Southwest France ;89;12
FR       ;Rhône Valley     ;85;15
FR       ;Burgundy         ;86;
FR       ;Burgundy         ;86;32
FR       ;Burgundy         ;86;30
FR       ;Burgundy         ;86;
FR       ;Burgundy         ;86;20
FR       ;Burgundy         ;86;41
FR       ;Bordeaux         ;88;14
FR       ;Bordeaux         ;88;22
FR       ;Bordeaux         ;88;23
FR       ;Bordeaux         ;88;15
